rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,lat,lon,hail_size,roof_age,property_value,square_footage,social_trigger,social_pressure_score,nearby_permits_6mo,agent4_recommendation,agent5_recommendation,trigger_description,sii_score,risk_score,primary_persona,property_id,storm_id
391,A,100.0,0.0918,2569 Main St,Dallas,75204.0,32.762230303621166,-96.67333752896553,2.5,51,492436,2945,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,112.78441838574062,78.92321362059356,Status_Conscious,prop_01569,STORM_DFW_20260115
392,A,100.0,0.0781,1597 Main St,Dallas,75237.0,32.678395961360486,-96.71205157072289,2.5,35,510787,2665,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,115.26835165002406,84.06828032367206,Family_Protector,prop_00597,STORM_DFW_20260115
393,A,100.0,0.11340000000000001,1602 Main St,Dallas,75241.0,32.679803145283024,-96.67417114889423,2.2,51,404172,1776,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,106.4095816332382,71.59749906617365,Family_Protector,prop_00602,STORM_DFW_20260128
394,A,100.0,0.09135,1603 Main St,Dallas,75224.0,32.65331076012711,-96.88996137010439,2.5,62,245563,3187,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,99.95635283933694,79.24183868159025,Family_Protector,prop_00603,STORM_DFW_20260115
395,A,100.0,0.10200000000000001,1606 Main St,Dallas,75206.0,32.68860011552174,-96.92364304411737,2.5,42,402797,4109,joneses,100,4,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 4 neighbors got new roofs in last 6 months!,112.66173940633834,93.99215044883238,Proof_Seeker,prop_00606,STORM_DFW_20260115
396,A,100.0,0.11340000000000001,2589 Main St,Dallas,75231.0,32.84197932969745,-96.88357062260032,2.2,67,450533,2541,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,111.31718962611662,85.95594276396632,Deal_Hunter,prop_01589,STORM_DFW_20260128
397,A,100.0,0.0918,2590 Main St,Dallas,75220.0,32.83443084539731,-96.867448777645,2.5,47,443922,3310,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,76.60066445762816,63.80481391930255,Deal_Hunter,prop_01590,STORM_DFW_20260115
398,A,100.0,0.0918,3385 Main St,Dallas,75202.0,32.80135962397823,-96.8239088834382,2.5,49,420792,3049,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,101.64548120408196,88.7455017903172,Status_Conscious,prop_02385,STORM_DFW_20260115
399,A,100.0,0.08910000000000001,3388 Main St,Dallas,75216.0,32.83837575879315,-96.88968135819609,2.5,52,380487,4672,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,96.43681627687964,83.3775983259799,Status_Conscious,prop_02388,STORM_DFW_20260115
400,A,100.0,0.11745,3390 Main St,Dallas,75237.0,32.73906586610603,-96.81081235008564,2.2,45,514722,1376,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,110.37391536401393,85.39231446735059,Status_Conscious,prop_02390,STORM_DFW_20260128
401,A,100.0,0.0781,3403 Main St,Dallas,75230.0,32.72006524851901,-96.70486789390414,2.5,43,539032,2635,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,116.90776100568682,92.86677435720247,Deal_Hunter,prop_02403,STORM_DFW_20260115
402,A,100.0,0.0918,3406 Main St,Dallas,75253.0,32.73607811845926,-96.90828046255128,2.5,42,434832,2290,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,91.75533841921413,72.34691189450672,Status_Conscious,prop_02406,STORM_DFW_20260115
403,A,100.0,0.08330000000000001,3409 Main St,Dallas,75211.0,32.76290048635883,-96.85449436349714,2.5,38,455761,2357,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,78.25806142466651,54.17824637044652,Proof_Seeker,prop_02409,STORM_DFW_20260115
404,A,100.0,0.09735,3412 Main St,Dallas,75204.0,32.772376909897815,-96.87265626712792,2.5,49,385746,2796,joneses,95,3,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 3 neighbors got new roofs in last 6 months!,115.55525632605791,96.14199915994509,Family_Protector,prop_02412,STORM_DFW_20260115
405,A,100.0,0.11745,1422 Main St,Dallas,75214.0,32.65406183091461,-96.90299146579544,2.2,35,534513,2059,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,101.47902700662117,82.28793207573693,Status_Conscious,prop_00422,STORM_DFW_20260128
406,A,100.0,0.08910000000000001,1426 Main St,Dallas,75243.0,32.75915915041201,-96.84751494526765,2.5,55,381028,1275,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,96.19017917524464,73.43910194007735,Proof_Seeker,prop_00426,STORM_DFW_20260115
407,A,100.0,0.08910000000000001,1429 Main St,Dallas,75231.0,32.66182010492828,-96.79382887738144,2.5,58,354007,3503,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,107.474936259222,71.28460711137957,Proof_Seeker,prop_00429,STORM_DFW_20260115
408,A,100.0,0.08775000000000001,3433 Main St,Dallas,75201.0,32.71322163134562,-96.78959830799431,2.5,16,461838,1705,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,85.39218738561549,63.47082262363392,Proof_Seeker,prop_02433,STORM_DFW_20260115
409,A,100.0,0.0918,3322 Main St,Dallas,75208.0,32.80907156422721,-96.70923806971359,2.5,53,434258,2133,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,106.1744163668965,76.37383349735002,Family_Protector,prop_02322,STORM_DFW_20260115
410,A,100.0,0.0781,3325 Main St,Dallas,75216.0,32.91321815344549,-96.64743175802431,2.5,24,517789,3233,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,76.57081427128085,69.47342179360805,Family_Protector,prop_02325,STORM_DFW_20260115
411,A,100.0,0.0781,3334 Main St,Dallas,75208.0,32.66104629141977,-96.92437634720216,2.5,54,551713,1442,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,113.92656236893566,80.146944293839,Status_Conscious,prop_02334,STORM_DFW_20260115
412,A,100.0,0.09585,3337 Main St,Dallas,75238.0,32.73741590652827,-96.68051834104655,2.5,26,537820,3174,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,77.1022866331427,69.85057641351483,Family_Protector,prop_02337,STORM_DFW_20260115
413,A,100.0,0.11340000000000001,3339 Main St,Dallas,75218.0,32.75238433705624,-96.76490806511772,2.2,35,483500,2249,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,105.32789856936805,93.06212076962342,Deal_Hunter,prop_02339,STORM_DFW_20260128
414,A,100.0,0.09135,3349 Main St,Dallas,75208.0,32.62973935520832,-96.81438013606457,2.5,41,254159,1567,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,86.02598648062903,70.01881013955057,Status_Conscious,prop_02349,STORM_DFW_20260115
415,A,100.0,0.0918,3361 Main St,Dallas,75238.0,32.75331027803829,-96.84994261587889,2.5,58,446013,2068,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,106.31298717924771,83.63618647771423,Family_Protector,prop_02361,STORM_DFW_20260115
416,A,100.0,0.11947500000000001,3378 Main St,Dallas,75237.0,32.76062585492047,-96.83585256888215,2.2,60,316694,3443,joneses,95,3,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 3 neighbors got new roofs in last 6 months!,91.52483999313358,76.20949322073551,Status_Conscious,prop_02378,STORM_DFW_20260128
417,A,100.0,0.0781,3382 Main St,Dallas,75207.0,32.90169057075236,-96.72513102556661,2.5,57,555347,1609,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,103.06745406521344,85.36453807947655,Proof_Seeker,prop_02382,STORM_DFW_20260115
418,A,100.0,0.086975,1435 Main St,Dallas,75249.0,32.83699073943773,-96.66128397428038,2.5,56,516897,1972,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,100.13525594839756,77.61525319563808,Deal_Hunter,prop_00435,STORM_DFW_20260115
419,A,100.0,0.08330000000000001,2593 Main St,Dallas,75229.0,32.65793289481525,-96.67225569554277,2.5,28,427408,2448,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,104.57455250629695,85.08941450639217,Deal_Hunter,prop_01593,STORM_DFW_20260115
420,A,100.0,0.0918,2596 Main St,Dallas,75220.0,32.70894819996794,-96.90627624407003,2.5,65,428610,2226,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,116.15923163378037,72.07055358338845,Status_Conscious,prop_01596,STORM_DFW_20260115
421,A,100.0,0.11340000000000001,2610 Main St,Dallas,75227.0,32.89072372626843,-96.89703844595081,2.2,39,421809,2343,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,81.49569817568415,63.85300741446876,Status_Conscious,prop_01610,STORM_DFW_20260128
422,A,100.0,0.086975,2611 Main St,Dallas,75207.0,32.82196321071416,-96.65114696081488,2.5,48,500237,1629,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,96.03365706747184,97.80630497079416,Proof_Seeker,prop_01611,STORM_DFW_20260115
423,A,100.0,0.08910000000000001,2617 Main St,Dallas,75206.0,32.82525175695481,-96.77276942491567,2.5,34,391166,3970,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,77.56294684484494,55.60433259077762,Status_Conscious,prop_01617,STORM_DFW_20260115
424,A,100.0,0.0918,2632 Main St,Dallas,75227.0,32.82617351734616,-96.7021829728657,2.5,51,421961,1344,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,106.34443111924318,92.08214119959582,Status_Conscious,prop_01632,STORM_DFW_20260115
425,A,100.0,0.08330000000000001,2638 Main St,Dallas,75202.0,32.92444505064751,-96.76570867405356,2.5,38,471298,2769,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,103.136768187057,90.05730603894673,Status_Conscious,prop_01638,STORM_DFW_20260115
426,A,100.0,0.08910000000000001,2650 Main St,Dallas,75214.0,32.637548114157426,-96.89824668041076,2.5,33,330188,3310,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,74.60618320478046,54.63822483836415,Status_Conscious,prop_01650,STORM_DFW_20260115
427,A,100.0,0.0918,2668 Main St,Dallas,75223.0,32.66160991936564,-96.70305739865547,2.5,27,422012,3030,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,72.01928429650033,61.30015041529855,Deal_Hunter,prop_01668,STORM_DFW_20260115
428,A,100.0,0.0918,2677 Main St,Dallas,75217.0,32.74759405362955,-96.74621951247475,2.5,45,471497,1830,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,97.8097787668168,76.17320946375092,Family_Protector,prop_01677,STORM_DFW_20260115
429,A,100.0,0.0918,2683 Main St,Dallas,75202.0,32.873444169090305,-96.6483064469977,2.5,41,458879,2272,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,94.17134380927766,72.5636117966362,Family_Protector,prop_01683,STORM_DFW_20260115
430,A,100.0,0.11340000000000001,3225 Main St,Dallas,75209.0,32.76733038963935,-96.89992921275616,2.2,54,410114,3007,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,106.9104088470098,76.04392303066233,Deal_Hunter,prop_02225,STORM_DFW_20260128
431,A,100.0,0.08910000000000001,3232 Main St,Dallas,75220.0,32.8975684985576,-96.68250939524738,2.5,46,385256,3206,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,107.54487811634252,80.19509140143008,Deal_Hunter,prop_02232,STORM_DFW_20260115
432,A,100.0,0.0918,3238 Main St,Dallas,75202.0,32.650390748657244,-96.90915870259515,2.5,35,412424,3476,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,106.60875348722922,81.16447065861027,Family_Protector,prop_02238,STORM_DFW_20260115
433,A,100.0,0.08330000000000001,3241 Main St,Dallas,75217.0,32.63710108001794,-96.94068892926185,2.5,40,438192,1989,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,97.24838563059907,73.8582436237507,Family_Protector,prop_02241,STORM_DFW_20260115
434,A,100.0,0.0918,3265 Main St,Dallas,75212.0,32.816092265927594,-96.93039205491847,2.5,40,497595,2563,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,87.13953969400481,60.47739462324558,Family_Protector,prop_02265,STORM_DFW_20260115
435,A,100.0,0.0781,3283 Main St,Dallas,75248.0,32.640394623650714,-96.94398590568355,2.5,37,542479,2515,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,117.97720915440468,86.9131259586673,Proof_Seeker,prop_02283,STORM_DFW_20260115
436,A,100.0,0.0918,3313 Main St,Dallas,75206.0,32.837377629809495,-96.70727535626841,2.5,58,438762,3379,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,75.55794053698263,69.25347395402389,Status_Conscious,prop_02313,STORM_DFW_20260115
437,A,100.0,0.09135,1456 Main St,Dallas,75206.0,32.63010609343022,-96.69606734225904,2.5,49,250458,1993,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,90.05760712168498,86.08779492235104,Status_Conscious,prop_00456,STORM_DFW_20260115
438,A,100.0,0.0781,1459 Main St,Dallas,75209.0,32.66234537488042,-96.73088480042406,2.5,51,538284,1645,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,115.19706722799128,77.7077012497969,Proof_Seeker,prop_00459,STORM_DFW_20260115
439,A,100.0,0.11340000000000001,1461 Main St,Dallas,75214.0,32.821463090634815,-96.76570610532791,2.2,35,429960,1661,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,78.24401313145222,61.31360163727767,Deal_Hunter,prop_00461,STORM_DFW_20260128
440,A,100.0,0.11340000000000001,1464 Main St,Dallas,75220.0,32.91535176454236,-96.69813118529508,2.2,53,409835,2361,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,109.43384689318049,86.51113605037864,Proof_Seeker,prop_00464,STORM_DFW_20260128
441,A,100.0,0.11340000000000001,3321 Main St,Dallas,75241.0,32.84090979334005,-96.88346055503554,2.2,41,467627,4123,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,86.24212632600312,73.05185789656373,Proof_Seeker,prop_02321,STORM_DFW_20260128
442,A,100.0,0.0918,3157 Main St,Dallas,75226.0,32.731082423474646,-96.80953855842434,2.5,25,441190,1405,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,114.75299718008075,80.6648243985065,Status_Conscious,prop_02157,STORM_DFW_20260115
443,A,100.0,0.08910000000000001,3160 Main St,Dallas,75243.0,32.8220442754645,-96.92753021613848,2.5,57,361102,2549,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,99.12139429207544,78.945072083631,Proof_Seeker,prop_02160,STORM_DFW_20260115
444,A,100.0,0.09135,3164 Main St,Dallas,75220.0,32.768086150219446,-96.81036032839809,1.8,48,532328,3347,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,77.89648868215954,63.39308425660746,Status_Conscious,prop_02164,STORM_DFW_20260122
445,A,100.0,0.08330000000000001,3175 Main St,Dallas,75228.0,32.87781233757288,-96.93517472446389,2.5,66,463508,2411,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,77.26518419965896,70.06311631872694,Status_Conscious,prop_02175,STORM_DFW_20260115
446,A,100.0,0.09860000000000001,3184 Main St,Dallas,75206.0,32.822648837159385,-96.80911557448012,2.5,34,401982,3111,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,79.92826287699441,63.4712620085875,Status_Conscious,prop_02184,STORM_DFW_20260115
447,A,100.0,0.11340000000000001,3186 Main St,Dallas,75214.0,32.88806134467892,-96.77982445000447,2.2,62,470690,3433,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,110.76920085630756,76.84245524166349,Status_Conscious,prop_02186,STORM_DFW_20260128
448,A,100.0,0.08330000000000001,3187 Main St,Dallas,75248.0,32.85651943296059,-96.72420920309548,2.5,45,442804,2762,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,118.13244468244248,79.0915231648381,Proof_Seeker,prop_02187,STORM_DFW_20260115
449,A,100.0,0.10030000000000001,3202 Main St,Dallas,75206.0,32.75346452849358,-96.88594666750043,2.5,45,407531,3848,joneses,95,3,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 3 neighbors got new roofs in last 6 months!,76.86988544435353,58.02264510662235,Family_Protector,prop_02202,STORM_DFW_20260115
450,A,100.0,0.08330000000000001,3205 Main St,Dallas,75209.0,32.90212296565974,-96.68042021586885,2.5,43,434609,3091,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,76.55999136453049,64.28958807227141,Status_Conscious,prop_02205,STORM_DFW_20260115
451,A,100.0,0.11340000000000001,3207 Main St,Dallas,75230.0,32.88420250303973,-96.85262370997577,2.2,42,403854,1887,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,103.93811283910908,78.1715273076381,Proof_Seeker,prop_02207,STORM_DFW_20260128
452,A,100.0,0.09585,3208 Main St,Dallas,75231.0,32.71436546913857,-96.7933734269904,2.5,51,536277,2403,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,78.0113771386619,66.2613967418452,Proof_Seeker,prop_02208,STORM_DFW_20260115
453,A,100.0,0.08330000000000001,3211 Main St,Dallas,75230.0,32.86817203305243,-96.84133070747878,2.5,49,423448,4351,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,86.68189702738539,65.26468993123393,Status_Conscious,prop_02211,STORM_DFW_20260115
454,A,100.0,0.0918,3214 Main St,Dallas,75207.0,32.84470129762109,-96.88725293072088,2.5,54,444535,1624,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,102.80505584680184,80.65410939012685,Status_Conscious,prop_02214,STORM_DFW_20260115
455,A,100.0,0.08910000000000001,3070 Main St,Dallas,75237.0,32.85372545170659,-96.84199793945804,2.5,52,354199,2595,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,74.59763659538697,59.571286892485006,Deal_Hunter,prop_02070,STORM_DFW_20260115
456,A,100.0,0.11340000000000001,3078 Main St,Dallas,75204.0,32.92219689684226,-96.6938958411005,2.2,59,492514,3470,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,111.6593732052372,80.25146888517096,Deal_Hunter,prop_02078,STORM_DFW_20260128
457,A,100.0,0.08330000000000001,3085 Main St,Dallas,75220.0,32.77604375241029,-96.77635617906984,2.5,41,434184,2269,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,76.92599734895371,67.24361333903975,Proof_Seeker,prop_02085,STORM_DFW_20260115
458,A,100.0,0.0781,3124 Main St,Dallas,75208.0,32.92193309571095,-96.92255783068612,2.5,47,503604,3528,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,113.61006449478846,98.134292292239,Deal_Hunter,prop_02124,STORM_DFW_20260115
459,A,100.0,0.09860000000000001,3127 Main St,Dallas,75210.0,32.676486468588735,-96.82439013131872,2.5,52,492457,3272,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,115.11486163356132,83.96502055027578,Proof_Seeker,prop_02127,STORM_DFW_20260115
460,A,100.0,0.09585,3133 Main St,Dallas,75224.0,32.7849198866368,-96.79438820473511,2.5,48,502574,2239,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,117.16245329833669,77.87348658941585,Family_Protector,prop_02133,STORM_DFW_20260115
461,A,100.0,0.0918,3139 Main St,Dallas,75254.0,32.88415311594715,-96.86111604136642,2.5,68,415983,3021,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,89.73216000970548,73.00576877544405,Status_Conscious,prop_02139,STORM_DFW_20260115
462,A,100.0,0.08910000000000001,1489 Main St,Dallas,75206.0,32.89377913516727,-96.65426635443532,2.5,33,341441,2907,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,71.46643460411042,61.33211098145027,Status_Conscious,prop_00489,STORM_DFW_20260115
463,A,100.0,0.11340000000000001,3147 Main St,Dallas,75207.0,32.734039479597634,-96.65299836104096,2.2,45,480949,3105,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,84.39255487167365,59.724691825494325,Proof_Seeker,prop_02147,STORM_DFW_20260128
