rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,hail_size,roof_age,property_value,estimated_claim_value,recommended_action,property_id,sii_score,risk_score
873,A,93.0,0.067,4764 Main St,Dallas,75212.0,2.5,30,557975,8750.0,IMMEDIATE_OUTREACH,prop_03764,79.02937974372688,63.38637951609219
874,A,93.0,0.067,2900 Main St,Dallas,75241.0,2.5,26,560415,8750.0,IMMEDIATE_OUTREACH,prop_01900,79.80072172976593,65.27970531084088
875,A,93.0,0.067,1862 Main St,Dallas,75217.0,2.3,48,537065,8750.0,IMMEDIATE_OUTREACH,prop_00862,81.2466027949044,54.09310300422524
876,A,93.0,0.067,1363 Main St,Dallas,75206.0,2.4,29,542663,8750.0,IMMEDIATE_OUTREACH,prop_00363,78.46777209343168,61.30554542344255
877,A,93.0,0.067,2793 Main St,Dallas,75223.0,2.3,40,504693,8750.0,IMMEDIATE_OUTREACH,prop_01793,74.4635620454188,55.56235603243246
878,A,93.0,0.067,1846 Main St,Dallas,75231.0,2.4,25,589346,8750.0,IMMEDIATE_OUTREACH,prop_00846,72.92330713944416,61.60459600117133
879,A,93.0,0.067,3000 Main St,Dallas,75249.0,2.5,52,500736,8750.0,IMMEDIATE_OUTREACH,prop_02000,86.94617382587596,64.43145063474438
880,A,93.0,0.067,1809 Main St,Dallas,75224.0,2.3,46,503650,8750.0,IMMEDIATE_OUTREACH,prop_00809,84.95863161451747,54.305717115233485
881,A,93.0,0.067,1357 Main St,Dallas,75208.0,2.3,41,507513,8750.0,IMMEDIATE_OUTREACH,prop_00357,86.23362232199031,56.42501177972927
882,A,93.0,0.067,4988 Main St,Dallas,75206.0,2.5,64,512139,8750.0,IMMEDIATE_OUTREACH,prop_03988,72.63006683563371,65.92832125817301
883,A,93.0,0.067,3959 Main St,Dallas,75229.0,2.4,50,583742,8750.0,IMMEDIATE_OUTREACH,prop_02959,82.43526166199791,59.57879514517424
884,A,93.0,0.067,4982 Main St,Dallas,75253.0,2.4,22,516543,8750.0,IMMEDIATE_OUTREACH,prop_03982,80.19620465246058,58.883910394658926
885,A,93.0,0.067,1081 Main St,Dallas,75216.0,2.4,44,501660,8750.0,IMMEDIATE_OUTREACH,prop_00081,80.60452695586204,60.3799322851738
886,A,93.0,0.067,2036 Main St,Dallas,75201.0,2.4,38,519194,8750.0,IMMEDIATE_OUTREACH,prop_01036,85.2770904489774,58.49692496266584
887,A,93.0,0.067,3208 Main St,Dallas,75231.0,2.5,51,536277,8750.0,IMMEDIATE_OUTREACH,prop_02208,78.0113771386619,66.2613967418452
888,A,93.0,0.067,5116 Main St,Dallas,75211.0,2.3,32,505269,8750.0,IMMEDIATE_OUTREACH,prop_04116,86.59042845019364,55.6151111540494
889,A,93.0,0.067,4461 Main St,Dallas,75208.0,2.4,35,504361,8750.0,IMMEDIATE_OUTREACH,prop_03461,86.13790088825199,62.87394394135565
890,A,93.0,0.067,4259 Main St,Dallas,75208.0,2.4,31,502300,8750.0,IMMEDIATE_OUTREACH,prop_03259,74.55011220133673,57.50940669833319
891,A,93.0,0.067,4460 Main St,Dallas,75216.0,2.4,32,502227,8750.0,IMMEDIATE_OUTREACH,prop_03460,86.23904644993002,60.69237429152065
892,A,93.0,0.067,4909 Main St,Dallas,75212.0,2.4,27,556006,8750.0,IMMEDIATE_OUTREACH,prop_03909,76.29570821964849,61.22325686889602
893,A,93.0,0.067,1123 Main St,Dallas,75254.0,2.5,23,541019,8750.0,IMMEDIATE_OUTREACH,prop_00123,76.79798829510504,66.06908683443363
894,A,92.0,0.066,1386 Main St,Dallas,75204.0,2.6,50,343110,8750.0,IMMEDIATE_OUTREACH,prop_00386,95.32231407153134,76.5980786440891
895,A,92.0,0.066,4547 Main St,Dallas,75207.0,3.0,41,387802,8750.0,IMMEDIATE_OUTREACH,prop_03547,116.2631703745298,99.90924481767756
896,A,92.0,0.066,4745 Main St,Dallas,75208.0,2.8,52,371244,8750.0,IMMEDIATE_OUTREACH,prop_03745,104.17171129730708,84.76845806250837
897,A,92.0,0.066,2287 Main St,Dallas,75218.0,2.7,44,346859,8750.0,IMMEDIATE_OUTREACH,prop_01287,110.77973059273424,78.06559610352477
898,A,92.0,0.066,3551 Main St,Dallas,75243.0,2.8,29,319140,8750.0,IMMEDIATE_OUTREACH,prop_02551,102.7953145096082,84.42386190092387
899,A,92.0,0.066,2609 Main St,Dallas,75208.0,2.6,60,395336,8750.0,IMMEDIATE_OUTREACH,prop_01609,101.97079291188166,70.92924760302292
900,A,92.0,0.066,1558 Main St,Dallas,75253.0,2.7,57,388819,8750.0,IMMEDIATE_OUTREACH,prop_00558,113.77246190359725,77.31196404497913
901,A,92.0,0.066,4741 Main St,Dallas,75217.0,2.6,61,393610,8750.0,IMMEDIATE_OUTREACH,prop_03741,90.52475442612376,73.56490581126417
902,A,92.0,0.066,3602 Main St,Dallas,75241.0,2.7,56,397863,8750.0,IMMEDIATE_OUTREACH,prop_02602,111.99991732702848,82.49639900639785
903,A,92.0,0.066,2312 Main St,Dallas,75217.0,2.7,55,361158,8750.0,IMMEDIATE_OUTREACH,prop_01312,112.47028273641308,78.6664575941832
904,A,92.0,0.066,3592 Main St,Dallas,75204.0,2.6,49,379390,8750.0,IMMEDIATE_OUTREACH,prop_02592,106.8118736653415,73.71411554352146
905,A,92.0,0.066,3581 Main St,Dallas,75227.0,2.6,50,368722,8750.0,IMMEDIATE_OUTREACH,prop_02581,105.51451422215084,70.71648502120185
906,A,92.0,0.066,4737 Main St,Dallas,75212.0,2.6,68,311107,8750.0,IMMEDIATE_OUTREACH,prop_03737,96.24683156279734,75.96094598481963
907,A,92.0,0.066,1557 Main St,Dallas,75207.0,2.7,57,388376,8750.0,IMMEDIATE_OUTREACH,prop_00557,91.75469328761784,82.00420844069335
908,A,92.0,0.066,1553 Main St,Dallas,75223.0,2.8,53,321762,8750.0,IMMEDIATE_OUTREACH,prop_00553,89.75699582861465,87.62640889053549
909,A,92.0,0.066,1110 Main St,Dallas,75217.0,2.6,49,394580,8750.0,IMMEDIATE_OUTREACH,prop_00110,97.49644983142124,71.998940962096
910,A,92.0,0.066,3562 Main St,Dallas,75202.0,2.5,36,342044,8750.0,IMMEDIATE_OUTREACH,prop_02562,80.77232203500873,68.65167176649902
911,A,92.0,0.066,3547 Main St,Dallas,75217.0,2.7,42,306252,8750.0,IMMEDIATE_OUTREACH,prop_02547,94.97741055439344,81.01777765799126
912,A,92.0,0.066,2615 Main St,Dallas,75243.0,2.6,43,300015,8750.0,IMMEDIATE_OUTREACH,prop_01615,108.02566066730476,72.6531216475965
913,A,92.0,0.066,3532 Main St,Dallas,75249.0,2.7,68,319950,8750.0,IMMEDIATE_OUTREACH,prop_02532,89.27267491898041,77.62503713332158
914,A,92.0,0.066,3531 Main St,Dallas,75235.0,2.8,53,349355,8750.0,IMMEDIATE_OUTREACH,prop_02531,86.26521374150217,84.36178843279765
915,A,92.0,0.066,2601 Main St,Dallas,75206.0,2.6,73,308120,8750.0,IMMEDIATE_OUTREACH,prop_01601,97.71206507664382,73.99710859786418
916,A,92.0,0.066,2328 Main St,Dallas,75237.0,2.6,40,335777,8750.0,IMMEDIATE_OUTREACH,prop_01328,100.24648486224667,74.87946340127576
917,A,92.0,0.066,2318 Main St,Dallas,75217.0,2.7,61,371659,8750.0,IMMEDIATE_OUTREACH,prop_01318,112.64555192008928,77.79027343402166
918,A,92.0,0.066,3527 Main St,Dallas,75228.0,2.8,42,319505,8750.0,IMMEDIATE_OUTREACH,prop_02527,99.81902422775296,87.42104783453046
919,A,92.0,0.066,3524 Main St,Dallas,75218.0,2.6,52,396048,8750.0,IMMEDIATE_OUTREACH,prop_02524,110.90132943426777,76.14552036425657
920,A,92.0,0.066,3523 Main St,Dallas,75241.0,2.6,55,322000,8750.0,IMMEDIATE_OUTREACH,prop_02523,86.09743386377697,73.71802171633101
921,A,92.0,0.066,3521 Main St,Dallas,75249.0,2.6,43,370948,8750.0,IMMEDIATE_OUTREACH,prop_02521,85.63207172850801,70.71701797207285
922,A,92.0,0.066,3519 Main St,Dallas,75220.0,2.6,32,351247,8750.0,IMMEDIATE_OUTREACH,prop_02519,86.40035220988267,75.86838611127385
923,A,92.0,0.066,2345 Main St,Dallas,75230.0,2.6,48,339930,8750.0,IMMEDIATE_OUTREACH,prop_01345,87.60645672049705,70.07899626005525
924,A,92.0,0.066,1383 Main St,Dallas,75202.0,2.7,53,354433,8750.0,IMMEDIATE_OUTREACH,prop_00383,95.527586906318,81.22916968369252
925,A,92.0,0.066,3198 Main St,Dallas,75231.0,2.8,57,372213,8750.0,IMMEDIATE_OUTREACH,prop_02198,99.12668571889908,86.86845604683766
926,A,92.0,0.066,2344 Main St,Dallas,75211.0,2.7,44,329569,8750.0,IMMEDIATE_OUTREACH,prop_01344,106.37926963057652,79.79124238734792
927,A,92.0,0.066,4911 Main St,Dallas,75228.0,2.6,60,322170,8750.0,IMMEDIATE_OUTREACH,prop_03911,92.82339308352005,76.54009775738298
928,A,92.0,0.066,2290 Main St,Dallas,75241.0,2.9,73,304896,8750.0,IMMEDIATE_OUTREACH,prop_01290,98.3874430105736,91.56502000986124
929,A,92.0,0.066,3534 Main St,Dallas,75216.0,2.5,31,395484,8750.0,IMMEDIATE_OUTREACH,prop_02534,82.82576796860369,69.49379128949363
930,A,92.0,0.066,4537 Main St,Dallas,75230.0,2.6,44,394361,8750.0,IMMEDIATE_OUTREACH,prop_03537,106.98789483196074,73.52966076184269
931,A,92.0,0.066,1568 Main St,Dallas,75241.0,2.7,57,322980,8750.0,IMMEDIATE_OUTREACH,prop_00568,104.37682327669124,80.52550165725827
932,A,92.0,0.066,1577 Main St,Dallas,75243.0,2.5,39,308090,8750.0,IMMEDIATE_OUTREACH,prop_00577,97.97309990496016,67.78089228989795
933,A,92.0,0.066,4511 Main St,Dallas,75228.0,2.6,40,328467,8750.0,IMMEDIATE_OUTREACH,prop_03511,91.41087184402376,76.09063795901166
934,A,92.0,0.066,5081 Main St,Dallas,75243.0,2.8,40,396952,8750.0,IMMEDIATE_OUTREACH,prop_04081,110.18574276768436,85.63179006879362
935,A,92.0,0.066,2339 Main St,Dallas,75208.0,2.8,74,330971,8750.0,IMMEDIATE_OUTREACH,prop_01339,98.2224562450648,85.72760043399319
936,A,92.0,0.066,3512 Main St,Dallas,75207.0,2.6,73,379139,8750.0,IMMEDIATE_OUTREACH,prop_02512,89.99872519069075,72.15836233168832
937,A,92.0,0.066,4528 Main St,Dallas,75231.0,2.6,50,348783,8750.0,IMMEDIATE_OUTREACH,prop_03528,112.91269506312432,73.4438857489185
938,A,92.0,0.066,4531 Main St,Dallas,75249.0,2.5,40,374313,8750.0,IMMEDIATE_OUTREACH,prop_03531,79.92509962197632,68.23053754461179
939,A,92.0,0.066,3541 Main St,Dallas,75235.0,2.6,71,352599,8750.0,IMMEDIATE_OUTREACH,prop_02541,100.60711485957331,72.527714231599
940,A,92.0,0.066,2300 Main St,Dallas,75237.0,2.7,44,379045,8750.0,IMMEDIATE_OUTREACH,prop_01300,107.9742277980385,78.9208635442487
941,A,92.0,0.066,2307 Main St,Dallas,75224.0,2.6,71,309057,8750.0,IMMEDIATE_OUTREACH,prop_01307,98.76836912450598,71.06179059384343
942,A,92.0,0.066,3204 Main St,Dallas,75235.0,2.7,43,302790,8750.0,IMMEDIATE_OUTREACH,prop_02204,109.21885379612569,78.57121390441351
943,A,92.0,0.066,2335 Main St,Dallas,75204.0,2.8,44,384905,8750.0,IMMEDIATE_OUTREACH,prop_01335,114.4182943239906,85.73080022082279
944,A,92.0,0.066,4515 Main St,Dallas,75229.0,2.6,53,366678,8750.0,IMMEDIATE_OUTREACH,prop_03515,106.46893238209248,72.11033143998132
945,A,92.0,0.066,3706 Main St,Dallas,75224.0,3.1,58,366199,8750.0,IMMEDIATE_OUTREACH,prop_02706,112.65252792315096,103.63782132557309
946,A,92.0,0.066,2219 Main St,Dallas,75228.0,3.0,57,355771,8750.0,IMMEDIATE_OUTREACH,prop_01219,115.37109789706852,99.74650194927582
947,A,92.0,0.066,2233 Main St,Dallas,75211.0,2.6,70,391589,8750.0,IMMEDIATE_OUTREACH,prop_01233,101.32411953823622,76.09282052531915
948,A,92.0,0.066,4457 Main St,Dallas,75206.0,2.6,62,353705,8750.0,IMMEDIATE_OUTREACH,prop_03457,103.79160807186412,74.98513436273062
949,A,92.0,0.066,4464 Main St,Dallas,75214.0,2.8,52,330347,8750.0,IMMEDIATE_OUTREACH,prop_03464,92.08733014348122,86.2883256452414
950,A,92.0,0.066,4469 Main St,Dallas,75211.0,2.7,56,307768,8750.0,IMMEDIATE_OUTREACH,prop_03469,87.73858111701516,78.9042995840927
951,A,92.0,0.066,4470 Main St,Dallas,75204.0,2.6,48,309410,8750.0,IMMEDIATE_OUTREACH,prop_03470,102.3230980688274,74.19355553108288
952,A,92.0,0.066,2644 Main St,Dallas,75231.0,2.6,59,344098,8750.0,IMMEDIATE_OUTREACH,prop_01644,83.99119802317371,73.3382417090923
953,A,92.0,0.066,2647 Main St,Dallas,75241.0,2.7,51,318035,8750.0,IMMEDIATE_OUTREACH,prop_01647,103.3989340798354,81.54178997916163
954,A,92.0,0.066,3627 Main St,Dallas,75209.0,2.8,46,368834,8750.0,IMMEDIATE_OUTREACH,prop_02627,95.36712842999088,86.83921810379314
955,A,92.0,0.066,3156 Main St,Dallas,75210.0,2.9,58,305147,8750.0,IMMEDIATE_OUTREACH,prop_02156,109.96422960527306,95.29684487171842
956,A,92.0,0.066,3160 Main St,Dallas,75243.0,2.7,57,361102,8750.0,IMMEDIATE_OUTREACH,prop_02160,99.12139429207544,78.945072083631
957,A,92.0,0.066,2623 Main St,Dallas,75209.0,2.6,54,370842,8750.0,IMMEDIATE_OUTREACH,prop_01623,102.464907061701,73.8809398543405
958,A,92.0,0.066,2627 Main St,Dallas,75204.0,2.6,60,391030,8750.0,IMMEDIATE_OUTREACH,prop_01627,112.28176413134628,74.49088727451425
959,A,92.0,0.066,2634 Main St,Dallas,75224.0,2.6,57,378974,8750.0,IMMEDIATE_OUTREACH,prop_01634,84.02882738611453,71.31180359931726
960,A,92.0,0.066,3643 Main St,Dallas,75237.0,2.9,65,305151,8750.0,IMMEDIATE_OUTREACH,prop_02643,90.64851448988608,91.9638379104123
961,A,92.0,0.066,3648 Main St,Dallas,75229.0,2.7,43,322801,8750.0,IMMEDIATE_OUTREACH,prop_02648,87.09418669234708,79.44033216127904
962,A,92.0,0.066,3649 Main St,Dallas,75243.0,2.7,68,303184,8750.0,IMMEDIATE_OUTREACH,prop_02649,107.79294361400844,81.19710729238469
963,A,92.0,0.066,3653 Main St,Dallas,75253.0,2.8,59,395525,8750.0,IMMEDIATE_OUTREACH,prop_02653,91.94456030921845,84.04341448420438
964,A,92.0,0.066,3148 Main St,Dallas,75206.0,2.6,47,301088,8750.0,IMMEDIATE_OUTREACH,prop_02148,86.68681594449154,70.43913661812336
965,A,92.0,0.066,1181 Main St,Dallas,75204.0,3.0,69,322392,8750.0,IMMEDIATE_OUTREACH,prop_00181,90.1907790805109,101.59974602427798
966,A,92.0,0.066,1616 Main St,Dallas,75204.0,2.6,33,399916,8750.0,IMMEDIATE_OUTREACH,prop_00616,72.44387562836222,71.04336129383358
967,A,92.0,0.066,1621 Main St,Dallas,75218.0,2.7,68,303000,8750.0,IMMEDIATE_OUTREACH,prop_00621,102.32326772958832,78.4533500487835
968,A,92.0,0.066,4445 Main St,Dallas,75248.0,2.6,45,399856,8750.0,IMMEDIATE_OUTREACH,prop_03445,95.72099304190752,74.35357057496377
969,A,92.0,0.066,4450 Main St,Dallas,75243.0,2.6,33,391016,8750.0,IMMEDIATE_OUTREACH,prop_03450,72.29163690799191,70.21486371069942
970,A,92.0,0.066,2195 Main St,Dallas,75202.0,2.6,53,383045,8750.0,IMMEDIATE_OUTREACH,prop_01195,101.51938893582194,74.81385478667045
971,A,92.0,0.066,3718 Main St,Dallas,75237.0,2.7,37,389643,8750.0,IMMEDIATE_OUTREACH,prop_02718,114.52482231543524,77.40247989609475
972,A,92.0,0.066,1121 Main St,Dallas,75241.0,2.6,41,345674,8750.0,IMMEDIATE_OUTREACH,prop_00121,100.91946555555047,73.64429188239652
973,A,92.0,0.066,1130 Main St,Dallas,75207.0,2.6,40,333520,8750.0,IMMEDIATE_OUTREACH,prop_00130,83.57328486390342,73.40694053798018
974,A,92.0,0.066,2641 Main St,Dallas,75238.0,2.6,74,389609,8750.0,IMMEDIATE_OUTREACH,prop_01641,103.6581618330219,72.75539686782088
975,A,92.0,0.066,5039 Main St,Dallas,75254.0,2.7,47,396949,8750.0,IMMEDIATE_OUTREACH,prop_04039,94.4108515054679,79.16509187550413
976,A,92.0,0.066,2203 Main St,Dallas,75206.0,2.6,43,357555,8750.0,IMMEDIATE_OUTREACH,prop_01203,78.98506801195445,72.18480405086792
977,A,92.0,0.066,2204 Main St,Dallas,75243.0,2.8,42,383135,8750.0,IMMEDIATE_OUTREACH,prop_01204,117.11934370023693,89.65980959679953
978,A,92.0,0.066,2207 Main St,Dallas,75235.0,2.6,49,331093,8750.0,IMMEDIATE_OUTREACH,prop_01207,100.61790865619176,72.73707413489547
979,A,92.0,0.066,4749 Main St,Dallas,75229.0,2.7,51,316314,8750.0,IMMEDIATE_OUTREACH,prop_03749,102.60904811958734,80.59467119229366
980,A,92.0,0.066,4776 Main St,Dallas,75220.0,2.8,32,381982,8750.0,IMMEDIATE_OUTREACH,prop_03776,111.89483007355808,86.87357925169583
981,A,92.0,0.066,1359 Main St,Dallas,75212.0,2.6,50,318739,8750.0,IMMEDIATE_OUTREACH,prop_00359,99.38706841308368,76.09985569654536
982,A,92.0,0.066,3140 Main St,Dallas,75249.0,2.7,47,389562,8750.0,IMMEDIATE_OUTREACH,prop_02140,104.88114923319704,79.46879268326968
983,A,92.0,0.066,3142 Main St,Dallas,75241.0,2.7,49,364731,8750.0,IMMEDIATE_OUTREACH,prop_02142,96.93241139041872,82.466971612078
984,A,92.0,0.066,2635 Main St,Dallas,75238.0,2.8,51,377745,8750.0,IMMEDIATE_OUTREACH,prop_01635,112.3370111652472,85.57342523414593
985,A,92.0,0.066,5036 Main St,Dallas,75209.0,2.7,42,371049,8750.0,IMMEDIATE_OUTREACH,prop_04036,91.56270587960888,81.66742878859401
986,A,92.0,0.066,3620 Main St,Dallas,75210.0,2.7,73,300505,8750.0,IMMEDIATE_OUTREACH,prop_02620,94.4083852861768,79.2597135466845
987,A,92.0,0.066,3626 Main St,Dallas,75209.0,2.7,62,316179,8750.0,IMMEDIATE_OUTREACH,prop_02626,107.97730388655928,76.77218041823737
988,A,92.0,0.066,2267 Main St,Dallas,75235.0,2.7,56,319323,8750.0,IMMEDIATE_OUTREACH,prop_01267,93.77902265343944,77.72624424313014
989,A,92.0,0.066,2278 Main St,Dallas,75241.0,2.7,27,375789,8750.0,IMMEDIATE_OUTREACH,prop_01278,118.20785202604812,80.74188576131124
990,A,92.0,0.066,2282 Main St,Dallas,75202.0,2.5,34,393834,8750.0,IMMEDIATE_OUTREACH,prop_01282,76.38972526224188,69.62456311859735
991,A,92.0,0.066,4913 Main St,Dallas,75248.0,2.6,48,368136,8750.0,IMMEDIATE_OUTREACH,prop_03913,102.66027584391284,76.63752267048349
992,A,92.0,0.066,3631 Main St,Dallas,75214.0,2.6,75,305280,8750.0,IMMEDIATE_OUTREACH,prop_02631,102.17414269813646,73.49128839020739
993,A,92.0,0.066,3632 Main St,Dallas,75227.0,2.6,57,366947,8750.0,IMMEDIATE_OUTREACH,prop_02632,78.85357603546387,70.12702170924628
994,A,92.0,0.066,3633 Main St,Dallas,75208.0,2.8,44,380687,8750.0,IMMEDIATE_OUTREACH,prop_02633,116.51758575194754,88.31064257206626
995,A,92.0,0.066,3654 Main St,Dallas,75214.0,2.7,48,301472,8750.0,IMMEDIATE_OUTREACH,prop_02654,106.04220507528042,82.54617242757524
996,A,92.0,0.066,3642 Main St,Dallas,75249.0,2.7,43,378456,8750.0,IMMEDIATE_OUTREACH,prop_02642,104.09072194255896,79.7978574559567
997,A,92.0,0.066,2260 Main St,Dallas,75217.0,2.7,42,333782,8750.0,IMMEDIATE_OUTREACH,prop_01260,83.28958074447355,78.69492653239108
998,A,92.0,0.066,3169 Main St,Dallas,75248.0,2.8,46,394876,8750.0,IMMEDIATE_OUTREACH,prop_02169,99.8484263349829,86.67822568084695
999,A,92.0,0.066,1235 Main St,Dallas,75238.0,2.7,45,394862,8750.0,IMMEDIATE_OUTREACH,prop_00235,99.05703268203098,79.77312894176639
1000,A,92.0,0.066,1240 Main St,Dallas,75218.0,2.7,49,348855,8750.0,IMMEDIATE_OUTREACH,prop_00240,100.53840231419196,80.21361044685395
1001,A,92.0,0.066,1217 Main St,Dallas,75217.0,2.8,63,391859,8750.0,IMMEDIATE_OUTREACH,prop_00217,100.74848198820992,88.51296829860983
1002,A,92.0,0.066,1375 Main St,Dallas,75223.0,2.7,36,317205,8750.0,IMMEDIATE_OUTREACH,prop_00375,93.50155890361016,78.6692392413574
1003,A,92.0,0.066,1376 Main St,Dallas,75217.0,2.8,61,327623,8750.0,IMMEDIATE_OUTREACH,prop_00376,88.35034766607987,85.74429046993231
1004,A,92.0,0.066,1382 Main St,Dallas,75201.0,2.7,52,395298,8750.0,IMMEDIATE_OUTREACH,prop_00382,103.11641788475822,78.91093477381563
1005,A,92.0,0.066,3634 Main St,Dallas,75235.0,2.6,56,327113,8750.0,IMMEDIATE_OUTREACH,prop_02634,113.8691957176742,75.53273219895338
1006,A,92.0,0.066,3656 Main St,Dallas,75208.0,2.7,52,312788,8750.0,IMMEDIATE_OUTREACH,prop_02656,106.57034336535014,82.56401892534385
1007,A,92.0,0.066,3659 Main St,Dallas,75230.0,2.7,57,351452,8750.0,IMMEDIATE_OUTREACH,prop_02659,91.3482157457912,78.00963541276852
1008,A,92.0,0.066,3661 Main St,Dallas,75207.0,2.8,30,366844,8750.0,IMMEDIATE_OUTREACH,prop_02661,117.65782484074414,84.4327090975789
1009,A,92.0,0.066,3662 Main St,Dallas,75238.0,2.8,26,371933,8750.0,IMMEDIATE_OUTREACH,prop_02662,105.40598463467173,84.32791730184977
1010,A,92.0,0.066,3663 Main St,Dallas,75211.0,2.5,38,379629,8750.0,IMMEDIATE_OUTREACH,prop_02663,106.21844559996694,67.89205193531406
1011,A,92.0,0.066,2239 Main St,Dallas,75227.0,2.6,31,386763,8750.0,IMMEDIATE_OUTREACH,prop_01239,81.15607282787283,72.65183647624963
1012,A,92.0,0.066,2247 Main St,Dallas,75224.0,2.9,70,305880,8750.0,IMMEDIATE_OUTREACH,prop_01247,92.8772360195634,92.1682315851736
1013,A,92.0,0.066,3701 Main St,Dallas,75201.0,2.7,73,357092,8750.0,IMMEDIATE_OUTREACH,prop_02701,90.2755312579541,79.85226129605651
1014,A,92.0,0.066,4474 Main St,Dallas,75235.0,2.7,50,323750,8750.0,IMMEDIATE_OUTREACH,prop_03474,90.89389936118238,79.16500731754921
1015,A,92.0,0.066,3615 Main St,Dallas,75201.0,3.0,67,337521,8750.0,IMMEDIATE_OUTREACH,prop_02615,99.22979220447364,97.86349971162066
1016,A,92.0,0.066,4484 Main St,Dallas,75211.0,2.9,59,318494,8750.0,IMMEDIATE_OUTREACH,prop_03484,99.72875374023604,90.1522959680067
1017,A,92.0,0.066,4486 Main St,Dallas,75223.0,2.6,51,301873,8750.0,IMMEDIATE_OUTREACH,prop_03486,90.36080649150011,71.87917090350123
1018,A,92.0,0.066,1582 Main St,Dallas,75218.0,2.8,47,378628,8750.0,IMMEDIATE_OUTREACH,prop_00582,115.14408151553192,85.46050594346389
1019,A,92.0,0.066,1593 Main St,Dallas,75230.0,2.6,71,372308,8750.0,IMMEDIATE_OUTREACH,prop_00593,97.01950920772592,72.1191188931878
1020,A,92.0,0.066,1594 Main St,Dallas,75243.0,2.7,61,372196,8750.0,IMMEDIATE_OUTREACH,prop_00594,93.6906068831553,77.49924603648773
1021,A,92.0,0.066,4491 Main St,Dallas,75217.0,2.7,49,390905,8750.0,IMMEDIATE_OUTREACH,prop_03491,118.31256261537705,83.07216296662237
1022,A,92.0,0.066,4495 Main St,Dallas,75204.0,2.7,66,369217,8750.0,IMMEDIATE_OUTREACH,prop_03495,105.2086431121933,82.99444921324093
1023,A,92.0,0.066,1564 Main St,Dallas,75241.0,2.9,74,309711,8750.0,IMMEDIATE_OUTREACH,prop_00564,106.95412780627856,90.70643927130163
1024,A,92.0,0.066,2261 Main St,Dallas,75204.0,2.7,56,381854,8750.0,IMMEDIATE_OUTREACH,prop_01261,93.56111917708988,78.85247286632153
1025,A,92.0,0.066,2266 Main St,Dallas,75229.0,2.6,65,381463,8750.0,IMMEDIATE_OUTREACH,prop_01266,106.02946535127715,74.79873093862
1026,A,92.0,0.066,4480 Main St,Dallas,75202.0,2.9,25,382187,8750.0,IMMEDIATE_OUTREACH,prop_03480,120.68829576264424,91.53646170380284
1027,A,92.0,0.066,4620 Main St,Dallas,75202.0,2.7,30,381759,8750.0,IMMEDIATE_OUTREACH,prop_03620,109.72385849494036,80.95877447663307
1028,A,92.0,0.066,4627 Main St,Dallas,75210.0,2.6,49,361863,8750.0,IMMEDIATE_OUTREACH,prop_03627,113.79254998821068,72.25641527013465
1029,A,92.0,0.066,4632 Main St,Dallas,75220.0,2.6,28,303025,8750.0,IMMEDIATE_OUTREACH,prop_03632,73.02758787349066,72.80366263024018
1030,A,92.0,0.066,1219 Main St,Dallas,75206.0,2.7,59,348658,8750.0,IMMEDIATE_OUTREACH,prop_00219,97.0933929484962,81.44943452381737
1031,A,92.0,0.066,4926 Main St,Dallas,75201.0,2.7,71,300109,8750.0,IMMEDIATE_OUTREACH,prop_03926,103.091130610425,81.00733282451762
1032,A,92.0,0.066,4933 Main St,Dallas,75220.0,2.6,44,300561,8750.0,IMMEDIATE_OUTREACH,prop_03933,95.59628983925556,72.39687516701537
1033,A,92.0,0.066,3343 Main St,Dallas,75230.0,2.7,56,384428,8750.0,IMMEDIATE_OUTREACH,prop_02343,103.59728712373374,79.01965654001812
1034,A,92.0,0.066,3350 Main St,Dallas,75241.0,2.6,65,390984,8750.0,IMMEDIATE_OUTREACH,prop_02350,99.0573151001505,72.4418355871193
1035,A,92.0,0.066,1084 Main St,Dallas,75226.0,2.7,44,396104,8750.0,IMMEDIATE_OUTREACH,prop_00084,116.662726597902,82.23805192002493
1036,A,92.0,0.066,2581 Main St,Dallas,75229.0,2.6,35,366198,8750.0,IMMEDIATE_OUTREACH,prop_01581,86.60210214813861,70.31675489960294
1037,A,92.0,0.066,3260 Main St,Dallas,75218.0,2.7,54,357469,8750.0,IMMEDIATE_OUTREACH,prop_02260,94.37720122821032,77.30286641623051
1038,A,92.0,0.066,3262 Main St,Dallas,75254.0,3.1,42,376793,8750.0,IMMEDIATE_OUTREACH,prop_02262,109.25834537392235,103.54211094766994
1039,A,92.0,0.066,3264 Main St,Dallas,75235.0,2.7,43,319070,8750.0,IMMEDIATE_OUTREACH,prop_02264,100.1142918478944,79.17649049023011
1040,A,92.0,0.066,3267 Main St,Dallas,75224.0,2.7,53,388435,8750.0,IMMEDIATE_OUTREACH,prop_02267,95.93054995356444,82.06411775963993
1041,A,92.0,0.066,2511 Main St,Dallas,75210.0,2.5,53,309782,8750.0,IMMEDIATE_OUTREACH,prop_01511,102.6420654090992,67.68204598919377
